"cnpj","nome_coop","auditorIndependente","mudou_auditor","situacao","uf","endereco_eletronico","segmento_prudencial","numeroAgencias","Ativo_Total","Patrimonio_Liquido","Despesas_Operacionais","Receitas_Operacionais","Depositos_totais","Caixa","Disponibilidades","Sobras","PECLD","Capital_social","Compensacao","Carteira_credito","Classificacao_carteira_credito","regiao","municipio","classe","criterio_de_associacao","categ_coop_sing","filiacao","big_four","data_inicio_atividades","idade_em_2022","total_de_cooperados","cooperados_pf","cooperados_pj","Passivo_Total"
1819799,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.","MANDARINO & ASSOCIADOS AUDITORES",0,"Autorizada em Atividade","RJ",NA,"S5",0,1053171638,413186695,-25180686,26748454,NA,"2402,02",37735143,2108292,-4693452,365291136,528180818,168278184,168278184,"Sudeste","VOLTA REDONDA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1997-04-03",25,868,868,0,1053171638
4831810,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO","LINEAR AUDITORES INDEPENDENTES SOCIEDADE SIMPLES",0,"Autorizada em Atividade","PR",NA,"S5",0,3025242259,536291184,-125766414,169578581,919434939,"330361,88",36581494,34674337,-29705162,323486137,1441767076,1056791892,1056791892,"Sul","PINHAO","Singular","Empregados ou Servidores","Clássica",NA,0,"2001-12-12",21,1353,1329,24,3025242259
3990888,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE","HILDO JARDIM ALEGRIA",0,"Autorizada em Atividade","RS","www.cooperpoa.com.br","S5",0,1318833385,277644503,-71292422,58474279,14240221,"4627,08",34904328,-171597664,-26562550,449242167,901187252,290401549,290401549,"Sul","PORTO ALEGRE","Singular","Empregados ou Servidores","Clássica",NA,0,"2000-08-10",22,1547,1547,0,1318833385
20177390,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA","D'AGOSTINI CONSULTORIA E AUDITORIA S/S",0,"Autorizada em Atividade","MG",NA,"S5",0,226966504,137099857,-15299433,12903497,NA,"500,39",16615007,3230949,-3102071,102008806,85936600,73738888,73738888,"Sudeste","UBA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1984-09-28",38,1049,1049,0,226966504
33735192,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA","MANDARINO & ASSOCIADOS AUDITORES",0,"Autorizada em Atividade","RJ",NA,"S5",2,2122427550,558114823,-113530319,108836237,722853902,NA,48487644,12404945,-33532954,486812849,801353962,674027235,674027235,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Clássica",NA,0,"1967-10-18",55,NA,NA,NA,2122427550
97259253,"COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN","MBAUDIT - AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RS",NA,"S5",2,74006929713,2219922385,-477434488,590889916,25762269172,"224764,95",22876490,115740486,-115607414,1255389741,45484512478,16389917571,16389917571,"Sul","PASSO FUNDO","Singular","Atividade Profissional","Clássica","CCCM DO RS, SC E PR",0,"1994-04-05",28,1300,1022,278,74006929713
5419025,"COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI","ROKEMBACH + LAHM, VILLANOVA & CIA AUDITORES",0,"Autorizada em Atividade","RS","www.educredi.com.br","S5",0,477488844,250567470,-31314933,59635982,NA,"727,73",2639542,34283705,-684233,205121562,76476114,54253396,54253396,"Sul","PORTO ALEGRE","Singular","Atividade Profissional","Capital e Empréstimo",NA,0,"2002-11-20",20,2678,2675,3,477488844
52935442,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO","CONTROL AUDITORIA E CONTABILIDADE",0,"Autorizada em Atividade","SP","www.coopernitro.com.br","S5",0,1967166033,621649393,-62828949,53742778,NA,"6,73",45033,11124527,-18741591,576732985,1341435823,513655550,513655550,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1983-09-28",39,1560,1560,0,1967166033
82096447,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF","RUSSELL BEDFORD GM AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","PR","www.credibrf.com.br","S5",26,59498368488,15737610208,-864425603,1450305184,17618810504,NA,1140215,759713255,-137266938,8172471191,24589819869,10104191279,10104191279,"Sul","CURITIBA","Singular","Empregados ou Servidores","Clássica",NA,0,"1990-07-02",32,54088,54083,5,59498368488
74244344,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","SP",NA,"S5",1,10273430752,6042539276,-290814284,296678417,NA,NA,19787206,186973552,-56045651,5410149218,3960546429,3544776362,3544776362,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,1,"1994-01-10",28,3012,3012,0,10273430752
94243839,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RS","www.unicred-rs.com.br","S5",1,44756299315,1725763042,-310607548,550703250,7584199258,"221242,23",22146700,161407244,-271923967,1272549002,34190065577,8211133847,8211133847,"Sul","CASCA","Singular","Atividade Profissional","Clássica","CCCM UNICRED CENTRAL RS",1,"1991-09-17",31,1019,741,278,44756299315
16564240,"COOPERATIVA DE ECONOMIA E CRéDITO MúTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS  SICOOB COOPERNAPI","PADRAO AUDITORIA S/S",0,"Autorizada em Atividade","SP","www.coopernapi.org.br","S5",0,1483382315,110094601,-50607453,54758431,515028218,"109014,93",11089393,1671479,-12306082,108423122,588896203,373417655,373417655,"Sudeste","SAO PAULO","Singular","Natureza Associativa ou Cadeia de Negócios","Clássica","CCC ESTADO SP - CECRESP",0,"2012-07-03",10,2626,2623,3,1483382315
71502181,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","MG",NA,"S5",0,159524041,68493306,-3317371,4525470,NA,NA,340436,-656072,-213921,52306921,84892572,42784208,42784208,"Sudeste","BELO HORIZONTE","Singular","Atividade Profissional","Capital e Empréstimo",NA,0,"1994-02-04",28,885,884,1,159524041
71491609,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE SOROCABA E REGIÃO","CONTROL AUDITORIA E CONTABILIDADE",0,"Autorizada em Atividade","SP",NA,"S5",0,74973206,38021016,-2270470,1873083,NA,"5475,68",1425608,1593470,-544109,26131450,35435371,17219776,17219776,"Sudeste","SOROCABA","Singular","Atividade Profissional","Capital e Empréstimo",NA,0,"1968-03-04",54,110,110,0,74973206
1301541,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.","D'AGOSTINI CONSULTORIA E AUDITORIA S/S",0,"Autorizada em Atividade","MG",NA,"S5",0,151747661,78216608,-7369597,8211127,NA,"6055,58",20400112,1168126,-121137,54936437,56282458,24227442,24227442,"Sudeste","UBERLANDIA","Singular","Atividade Profissional","Capital e Empréstimo",NA,0,"1996-07-09",26,442,440,2,151747661
53184438,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE","CONTROL AUDITORIA E CONTABILIDADE",0,"Autorizada em Atividade","SP",NA,"S5",2,4693814608,1599708045,-71438227,97777950,NA,NA,108377466,63389836,-24052982,1470281482,3008431567,1249791292,1249791292,"Sudeste","JACAREI","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1984-01-28",38,1003,1003,0,4693814608
2588819,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO, UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA & UNIÃO BRASILEIRA DE EDUCAÇÃO CATÓLICA LTDA - COOMAR","JOAO CARLOS SUBACZ",0,"Autorizada em Atividade","MG","www.coomar.coop.br","S5",0,3101580561,1273575448,-55512155,82152435,NA,NA,3001967,15475305,-27978139,1195148602,1675650273,778215590,778215590,"Sudeste","BELO HORIZONTE","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1998-06-08",24,2556,2556,0,3101580561
20062766,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","MG","www.coopercredpifpaf.coop.br","S5",0,4315709035,1350443376,-83540131,77794975,NA,NA,27941820,35673086,-22796608,1275413046,2836941035,1109540496,1109540496,"Sudeste","VISCONDE DO RIO BRANCO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1984-08-13",38,5020,5020,0,4315709035
8850613,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC","ERNST & YOUNG AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","SC","www.credelesc.coop.br","S5",5,7147617215,623462950,-290854269,339749980,3324656550,"105595,19",10567686,-44579971,-124385468,622985826,3051894332,1625442258,1625442258,"Sul","FLORIANOPOLIS","Singular","Empregados ou Servidores","Clássica","COOPCENTRAL AILOS",1,"2007-05-15",15,4969,4100,869,7147617215
30304919,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CNC, SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA.","D'AGOSTINI CONSULTORIA E AUDITORIA S/S",0,"Autorizada em Atividade","RJ","www.coopcncsescsenac.com.br","S5",0,1442820360,383626510,-31373402,36507147,NA,"411,54",94656857,-3078688,-15508623,305555906,1025744525,332100484,332100484,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1979-04-09",43,1025,1025,0,1442820360
54335401,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO","CHOSUKE KOEKE",0,"Autorizada em Atividade","SP",NA,"S5",0,5466552417,1908935548,-159288557,216501244,NA,"9653,86",12444725,42218332,-81660397,1545372284,3388064070,1093043255,1093043255,"Sudeste","ALUMINIO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1986-09-16",36,2272,2272,0,5466552417
3400651,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS","MOORE PRISMA AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","SP",NA,"S5",0,392121144,250276213,-18106222,17940795,142788,NA,37756991,NA,-961180,225671154,132871839,92462211,92462211,"Sudeste","JAU","Singular","Empregados ou Servidores","Capital e Empréstimo","CCC ESTADO SP - CECRESP",0,"1999-08-30",23,NA,NA,NA,392121144
2738981,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","MG",NA,"S5",0,261071467,126402156,-7484991,14723285,NA,"407,16",6477933,1999634,-1866604,115008389,113997850,102634876,102634876,"Sudeste","VICOSA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1998-08-10",24,196,196,0,261071467
18340695,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE","D'AGOSTINI CONSULTORIA E AUDITORIA S/S",0,"Autorizada em Atividade","MG","www.credeste.coop.br","S5",0,150892754,76164845,-11597179,12525566,NA,"733,78",73378,1427475,-252299,74113080,63042234,50508602,50508602,"Sudeste","JUIZ DE FORA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1974-08-22",48,422,422,0,150892754
45691128,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON","PADRAO AUDITORIA S/S",0,"Autorizada em Atividade","SP","www.cooperjohnson.com.br","S5",0,25573273186,12029079460,-382597217,759529676,NA,NA,281586191,481704162,-208255991,8754491755,12357320504,7821806002,7821806002,"Sudeste","SAO JOSE DOS CAMPOS","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1973-07-30",49,5307,5307,0,25573273186
28244622,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA","MANDARINO & ASSOCIADOS AUDITORES",0,"Autorizada em Atividade","RJ",NA,"S5",0,565522562,275920254,-72956665,75007419,NA,"221,31",35884008,-6829040,-11272984,264815510,267245113,93783711,93783711,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1984-04-16",38,728,728,0,565522562
2814832,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MERCK SHARP & DOHME FARMACÊUTICA - COOPERMSD","PADRAO AUDITORIA S/S",1,"Autorizada em Atividade","SP",NA,"S5",0,2319057339,1329764825,-81718761,64401520,NA,NA,520805,23692982,-16771235,1246819014,991045336,788048858,788048858,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1998-07-30",24,1393,1393,0,2319057339
4998845,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MINERACÃO RIO DO NORTE S/A, EM PORTO TROMBETAS LIMITADA -  CREDNORTE","ANEND AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","PA","www.crednorteptr.com.br","S5",0,2854650199,1588361328,-46457135,99932928,NA,NA,78025215,46907975,-17818913,1486763941,1138287397,1042437931,1042437931,"Norte","ORIXIMINA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1984-01-23",38,962,962,0,2854650199
62795257,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS - SICOOB COOPMOND","RUSSELL BEDFORD GM AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","SP",NA,"S5",0,6086178895,3707695133,-271783237,244088182,NA,NA,3834896,136101520,-32110218,3418124460,2211541297,1641746267,1641746267,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo","CCC ESTADO SP - CECRESP",0,"1970-06-04",52,3363,3363,0,6086178895
17607375,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.","VAZ & MAIA AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","MG","www.coperura.com.br","S5",0,1199794963,471161238,-26612507,44748364,NA,"624,67",48489314,11815782,-1876650,423353583,681094387,236550419,236550419,"Sudeste","UBERABA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1993-07-16",29,594,594,0,1199794963
968834,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.","MAURILIO ROSA",0,"Autorizada em Atividade","GO",NA,"S5",0,147060353,70195560,-6824194,8430178,NA,"38,64",9240948,3707499,-363927,66439712,74486787,61558464,61558464,"Centro-Oeste","CATALAO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1984-09-13",38,NA,NA,NA,147060353
42445122,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.","MANDARINO & ASSOCIADOS AUDITORES",0,"Autorizada em Atividade","RJ",NA,"S5",1,757234690,222193777,-24387002,30063136,NA,"60,08",78197988,1378855,-12807011,198350734,486439437,150253403,150253403,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1975-04-02",47,1107,1098,9,757234690
88043187,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.","ROKEMBACH + LAHM, VILLANOVA & CIA AUDITORES",0,"Autorizada em Atividade","RS",NA,"S5",0,410455921,155029160,-19318416,25237147,38115627,"45081,77",7306826,3749866,-4913832,146787938,203338438,159162658,159162658,"Sul","CANOAS","Singular","Empregados ou Servidores","Clássica",NA,0,"1975-09-26",47,191,190,1,410455921
44223196,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER","PADRAO AUDITORIA S/S",0,"Autorizada em Atividade","SP",NA,"S5",0,1132627538,430651668,-31363538,31515370,NA,NA,819855,9924785,-1578331,368712471,698090115,271656065,271656065,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1974-01-17",48,731,731,0,1132627538
48140925,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO","FABRICIO KOEKE",0,"Autorizada em Atividade","SP",NA,"S5",0,1513564024,629334419,-40762664,61415141,NA,NA,22860472,42262201,-35909283,543995765,799687964,437941534,437941534,"Sudeste","MAUA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1976-11-11",46,669,669,0,1513564024
3685335,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI","PADRAO AUDITORIA S/S",0,"Autorizada em Atividade","SP",NA,"S5",0,282564081,130812589,-14050442,13147829,NA,NA,8591309,4483304,-1169642,119713378,139985532,90822372,90822372,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"2000-02-18",22,641,641,0,282564081
24235459,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - CREDIBELGO","HELIO MAZZI JUNIOR",0,"Autorizada em Atividade","MG","www.credibelgo.com.br","S5",0,1664117289,405586762,-98736582,89474194,60027345,NA,3996485,4415569,-19754195,262875917,1181237684,228138337,228138337,"Sudeste","JOAO MONLEVADE","Singular","Empregados ou Servidores","Clássica",NA,0,"1968-10-09",54,570,570,0,1664117289
129753,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","MG",NA,"S5",0,202938349,112203432,-11384605,31606391,NA,"289,96",15601975,-29616030,-4577361,136033886,58708718,48365974,48365974,"Sudeste","URUCANIA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1994-08-02",28,868,868,0,202938349
92935741,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL","MBAUDIT - AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RS","www.banricoop.coop.br","S5",0,14013912703,3309564018,-440343038,410490697,2711380920,"3055,90",15668716,52032121,-112635917,3107495733,7454677404,4227784953,4227784953,"Sul","PORTO ALEGRE","Singular","Empregados ou Servidores","Clássica","CCCM UNICRED CENTRAL RS",0,"1969-09-22",53,7309,7309,0,14013912703
46277273,"COOPERATIVA DE ECONOMIA E CRéDITO MúTUO DOS EMPREGADOS DO GRUPO CASINO, GRUPO PãO DE AçúCAR E GRUPO ASSAí","MOORE PRISMA AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","SP","http://www.gpativa.com.br","S5",0,17908868735,8134996302,-184013061,734926035,NA,NA,628937,481307890,-78867832,6972136336,7871659788,7089971078,7089971078,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Clássica",NA,0,"1975-04-02",47,81561,81561,0,17908868735
43488782,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL","PADRAO AUDITORIA S/S",0,"Autorizada em Atividade","SP","www.cooperfemsa.com.br","S5",0,18846350060,5805832815,-267348187,513265332,NA,NA,5287159,276425316,-95634475,5124986451,12325759904,4860120895,4860120895,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1972-11-14",50,12853,12853,0,18846350060
88183173,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT","MBAUDIT - AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RS","www.paracred.com.br","S5",0,340503371,213008414,-16927047,16708358,NA,NA,1211443,4029605,-493761,194108640,118155837,98752137,98752137,"Sul","SAPUCAIA DO SUL","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1974-03-07",48,526,526,0,340503371
2232228,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF","BAUER AUDITORES ASSOCIADOS",0,"Autorizada em Atividade","SP",NA,"S5",0,1832442223,854372859,-87114848,94799110,NA,"14,53",567719094,39783341,-29196579,706116976,780098085,492125088,492125088,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1997-10-28",25,3836,3836,0,1832442223
62284385,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER","PADRAO AUDITORIA S/S",0,"Autorizada em Atividade","SP",NA,"S5",0,12005319167,3882315260,-141507227,146671734,NA,NA,130923119,94800601,-16499864,3520553762,7929783916,2930788917,2930788917,"Sudeste","SOROCABA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1968-12-06",54,1557,1557,0,12005319167
5658367,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA LTDA.","JOAO CARLOS SUBACZ",0,"Autorizada em Atividade","BA",NA,"S5",0,313532679,164817599,-10158462,11912115,NA,NA,NA,1458143,-2957854,157966100,123001973,104991304,104991304,"Nordeste","SALVADOR","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"2003-05-16",19,125,125,0,313532679
92675578,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL","MBAUDIT - AUDITORES INDEPENDENTES S/S",0,"Autorizada em Atividade","RS","www.cresul.coop.br","S5",0,2098043237,1098973739,-38077128,97035243,NA,"222,39",715962,63907882,-12063750,740331665,901906858,805333576,805333576,"Sul","PORTO ALEGRE","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1966-08-24",56,2186,2180,6,2098043237
2230138,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI","PADRAO AUDITORIA S/S",0,"Autorizada em Atividade","SP",NA,"S5",0,792194050,450601593,-18599917,27726720,NA,NA,22990858,7363060,-12926973,416660946,303723777,246474705,246474705,"Sudeste","JUNDIAI","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,"1997-11-04",25,NA,NA,NA,792194050
92825397,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE","MOORE PRISMA AUDITORES INDEPENDENTES",0,"Autorizada em Atividade","RS","www.crece.com.br","S5",1,1166934344,266082254,-123109862,125721950,247393783,"2411,80",37025816,6751987,-14372300,239069432,573254304,464599296,464599296,"Sul","PORTO ALEGRE","Singular","Empregados ou Servidores","Clássica",NA,0,"1990-01-31",32,792,789,3,1166934344
